Id,Action
1,0.99706476852209391
2,0.99572685102661218
3,0.98907171614485612
4,0.98094642581337765
5,0.9519002644561162
6,0.98354596671345085
7,0.96376245294729479
8,0.98431467566962838
9,0.98980799727814772
10,0.99346908533386524
11,0.98605228099391284
12,0.99651685010974567
13,0.99328185195096896
14,0.99142307755480374
15,0.90006101985356723
16,0.98900397129750572
17,0.99629367741304242
18,0.99297640573718782
19,0.85777678585987305
20,0.99004342933690204
21,0.99384074919482657
22,0.98472295197685655
23,0.89782948245809457
24,0.97632526565534694
25,0.9885087082004097
26,0.995257223964925
27,0.99816964984163126
28,0.98258498045098286
29,0.98644248754341679
30,0.99326860088814894
31,0.97848271374593643
32,0.97906437043601591
33,0.99783299974901651
34,0.97491976594995344
35,0.99584679079428884
36,0.99414994740827045
37,0.99018632102641857
38,0.67545471074552343
39,0.98370977783536073
40,0.99522435080131832
41,0.9883519533942029
42,0.98979691472442566
43,0.99542345362286888
44,0.99604795669736446
45,0.98244917359327699
46,0.99376945499543234
47,0.99340004703467366
48,0.98243093940349169
49,0.98659350449512662
50,0.97750592698205174
51,0.95063524835428204
52,0.99327006188731737
53,0.98612494534538586
54,0.319898798143055
55,0.97800636195701884
56,0.99306465388637044
57,0.9785989758033784
58,0.92885621653363537
59,0.99219503176342327
60,0.98831046469087591
61,0.99002925078772974
62,0.99357844525142147
63,0.97469308586290804
64,0.98572330796228158
65,0.99330400038621114
66,0.98726379257355656
67,0.99224356654131463
68,0.9955295076448486
69,0.99613664412920522
70,0.99377886034056229
71,0.99080496658069184
72,0.8988466961406486
73,0.9600014526927273
74,0.24670152825399674
75,0.98601219851395971
76,0.98599831030069995
77,0.95601919045274075
78,0.99139486800876997
79,0.99175414068290835
80,0.99406346218994157
81,0.98714640087683259
82,0.99210105722619679
83,0.9857170281750397
84,0.99592268991090649
85,0.97037180337208284
86,0.9839739918736069
87,0.99266135940090383
88,0.98217384540568353
89,0.9950455295353493
90,0.97044126228114569
91,0.98646979768529974
92,0.98431025732696109
93,0.98575009852220807
94,0.9843856799805758
95,0.99218577736159008
96,0.98325846803701744
97,0.92123291480279346
98,0.98419243530591427
99,0.99148171129333729
100,0.74179677082427464
101,0.98462419934970979
102,0.99461870594467594
103,0.160135655679916
104,0.99231554960631052
105,0.98573916347952584
106,0.98224071095492671
107,0.96893114674058367
108,0.99179837551896843
109,0.98124927363909786
110,0.96825849415207188
111,0.98423136589136795
112,0.98771746683490813
113,0.99753310048105559
114,0.99348493351848488
115,0.97151219340843298
116,0.99349381346804633
117,0.99381108807708896
118,0.99468828250228836
119,0.99344865212759659
120,0.96395630240741392
121,0.96971493786967367
122,0.99387849873589573
123,0.92962586877742737
124,0.80727173505524241
125,0.79685885874794105
126,0.96822155239160146
127,0.97753774458034481
128,0.97344199717543156
129,0.99365904289872298
130,0.9925791035626641
131,0.75108498617570663
132,0.99661861935620089
133,0.99560436960536569
134,0.98634913110429445
135,0.98475928139544766
136,0.83544173792568888
137,0.98807987221193627
138,0.96705152017037277
139,0.99091456331240324
140,0.98763878600639665
141,0.99295365358535126
142,0.94557474379293416
143,0.92722695925733722
144,0.948952355754071
145,0.98512118355105616
146,0.95550698660707889
147,0.98640950564642271
148,0.97896729841576346
149,0.99189205684611947
150,0.98611581213981014
151,0.99196765434565459
152,0.97872446756082399
153,0.96856427819713009
154,0.99153082838753104
155,0.99894556858879746
156,0.9957558480871247
157,0.99049895358493167
158,0.9893204281399528
159,0.93846476435907999
160,0.99758143778884012
161,0.9886389413172465
162,0.99445469992206603
163,0.99577001626575234
164,0.99151752531730608
165,0.92889971633598345
166,0.91575094998070972
167,0.99568922029214546
168,0.99633316753840429
169,0.99242396596096283
170,0.97958285791221189
171,0.9854661169116572
172,0.98061676595365421
173,0.98384642863802141
174,0.97376163180673503
175,0.95541608285593072
176,0.97577545262919174
177,0.92770664599515218
178,0.92500092402254364
179,0.99097249905860041
180,0.99487303383542991
181,0.66563234402956584
182,0.99023291084128107
183,0.94167816789777903
184,0.9821318923790332
185,0.94814803039565565
186,0.99381981747311765
187,0.99614265451447082
188,0.99370302543109523
189,0.97628275594976177
190,0.98853405331086597
191,0.98696917637020509
192,0.98939606705611938
193,0.98666452248189751
194,0.99698501094029413
195,0.99754903890369095
196,0.97295248382445054
197,0.99451453877734297
198,0.99727053016377498
199,0.99704361454058976
200,0.99517538094449765
201,0.99490295533734419
202,0.97211655081507653
203,0.94956417191729114
204,0.95024791954268573
205,0.99080524110303381
206,0.98341037366560247
207,0.97199630138128279
208,0.88549462910063159
209,0.98770873893594024
210,0.99450659742497849
211,0.99422850266966389
212,0.9446739259072493
213,0.99053519633354548
214,0.99811040965321851
215,0.99581249128804505
216,0.9985611198735419
217,0.99323286180266535
218,0.9889557782866174
219,0.81904056356385646
220,0.96169930223797928
221,0.98827976078913593
222,0.98059118779787369
223,0.98552043380333587
224,0.99647440529146747
225,0.99578987397115326
226,0.67862024434444701
227,0.95676227749119325
228,0.99732452738948429
229,0.98314181830612013
230,0.98050334763790881
231,0.98556772773158607
232,0.96342022799193927
233,0.95687876576200592
234,0.98340410806719414
235,0.99222132691030285
236,0.98197303791066293
237,0.99283092185093513
238,0.99671082507914488
239,0.99490157022585057
240,0.98850746429667391
241,0.9890113133079278
242,0.98843759941071807
243,0.62186615441363846
244,0.99326743467793244
245,0.98911482016379948
246,0.97785450202512358
247,0.98484323891111814
248,0.98900768232895586
249,0.9884572035238709
250,0.94904464550167
251,0.95394361941023664
252,0.99619489655312632
253,0.97716253757783622
254,0.99591299729228211
255,0.9962961744898019
256,0.98339427344203012
257,0.86029683084964226
258,0.99656480554111537
259,0.98713282612130004
260,0.96844723321985571
261,0.9944471708263467
262,0.99181545747120914
263,0.96204467790764248
264,0.99415155057323024
265,0.99461304991123933
266,0.97314853508789001
267,0.98926327221883814
268,0.99587248032424025
269,0.83606892441799219
270,0.71100751643034177
271,0.98484809842854382
272,0.98829235447761421
273,0.99519907766111493
274,0.99402706655104656
275,0.99172749095929635
276,0.98584700761988919
277,0.97496688786105945
278,0.9866433500514894
279,0.99825200030912042
280,0.99410198033573849
281,0.99383667259899067
282,0.21079569549575972
283,0.96516358086694753
284,0.97850544614336199
285,0.99743689228927979
286,0.99287341428535048
287,0.99668571983161369
288,0.99726376453950771
289,0.84192686083204471
290,0.99058377270612075
291,0.99730141510922143
292,0.99637999103154329
293,0.61768832940487939
294,0.9948875820375741
295,0.99232164962895142
296,0.85638280854037285
297,0.97765003237801085
298,0.98948246712869425
299,0.99694869215787096
300,0.97944215258774414
301,0.97410891196323479
302,0.98781593066889528
303,0.99122891996190254
304,0.99448185664732947
305,0.74567914724534612
306,0.99538141826671833
307,0.99092739526383444
308,0.99584823760914387
309,0.99018864013372876
310,0.98176524753112904
311,0.98778533016431214
312,0.98309728680802866
313,0.95459007352513947
314,0.97157446477113263
315,0.99031152687760304
316,0.99357434568463332
317,0.92029605766648304
318,0.97907538379736592
319,0.99667767198662616
320,0.96105569424345882
321,0.95432741743452643
322,0.9831221737019894
323,0.10727888639529704
324,0.98374242402413359
325,0.9916215730313156
326,0.98947819136839021
327,0.95188322364216293
328,0.99258022570488136
329,0.98107698571401103
330,0.98301461804748635
331,0.9891538378864756
332,0.98374260934067415
333,0.98879878300020152
334,0.96246390171792717
335,0.97282848298077285
336,0.97744765126152577
337,0.40122388379472823
338,0.97613468512464385
339,0.97266523964935059
340,0.9914653922453861
341,0.97966142205653772
342,0.96512739230364919
343,0.35825927175893257
344,0.98665705206744425
345,0.9962202199115493
346,0.99734852246280847
347,0.98472369906910062
348,0.99195295441955422
349,0.99363164243352997
350,0.97702029116870204
351,0.99220343674738065
352,0.99691205543697692
353,0.99631216834470038
354,0.99601716048072364
355,0.76413609917633096
356,0.85626460811389893
357,0.9127799726130702
358,0.9846978041055775
359,0.9920843959497978
360,0.99151895747623675
361,0.9949813565548673
362,0.94032686515370978
363,0.9725775573934069
364,0.21271199589504505
365,0.57751639658408926
366,0.98161695711363695
367,0.98944568693854673
368,0.66332959930934143
369,0.99317264656908133
370,0.97194570939393343
371,0.99579503501638233
372,0.99313305267552421
373,0.98696258409524806
374,0.91949993089715298
375,0.96795274010906884
376,0.9976209302132536
377,0.99301900344635341
378,0.18504359094047657
379,0.96495916292988559
380,0.99036440627494149
381,0.9930059267108613
382,0.99054269122125516
383,0.96573449436691672
384,0.97891875089834712
385,0.99864814207138974
386,0.99828115533829886
387,0.59704710426961682
388,0.96889693811848543
389,0.93665935803205702
