Id,Action
1,1.0
2,0.98415584415584412
3,0.95403417289780901
4,1.0
5,0.9058358508436879
6,0.98481601731601753
7,0.91681818181818175
8,0.95599927849927868
9,0.97211038961038954
10,0.99486914600550969
11,0.9630303030303029
12,0.95526695526695526
13,0.98886363636363628
14,0.96348124098124077
15,0.87136314443132612
16,0.9618885281385281
17,1.0
18,0.94493506493506496
19,0.82775170536534159
20,0.97106552538370738
21,0.97857634789452985
22,0.99510822510822516
23,0.80828266430539109
24,0.94785812672176306
25,0.98857142857142843
26,0.99938924124970641
27,0.97762003148366783
28,0.98411796536796536
29,0.97660173160173158
30,0.99257575757575756
31,0.99909090909090914
32,0.98610930735930735
33,0.97128246753246761
34,0.9640259740259739
35,0.98571428571428577
36,0.98603354978354962
37,0.95101606726606724
38,0.60724025974025975
39,0.94923701298701324
40,0.99545454545454548
41,0.94613275613275638
42,0.99109848484848484
43,0.95305194805194804
44,1.0
45,0.90924383734209935
46,0.99090909090909096
47,0.98484848484848475
48,0.93784090909090934
49,0.98987012987013001
50,0.91055899908172622
51,0.96308982683982691
52,0.97809343434343432
53,0.92792666929030543
54,0.76042057838180832
55,0.95576479076479071
56,0.98973484848484838
57,0.83418399782036157
58,0.85838550338550335
59,0.91846812278630463
60,0.9952525252525255
61,0.85469155844155853
62,0.96149826183917086
63,0.9484397546897545
64,0.8715566378066375
65,0.97204365079365085
66,0.97873917748917749
67,0.97894500107735405
68,0.9988636363636364
69,0.99469696969696975
70,0.98740358126721772
71,0.96707792207792209
72,0.856813406439075
73,0.94150564082382271
74,0.50332085843449492
75,0.97943722943722944
76,0.97634920634920652
77,0.83885107057232755
78,0.97556637806637814
79,0.97180916305916309
80,0.99727272727272731
81,0.97542388167388172
82,0.96698593073593098
83,0.9596915584415584
84,0.99319264069264068
85,0.9357738095238094
86,0.98421946740128552
87,0.98652680652680647
88,0.97909090909090912
89,0.99757575757575756
90,0.97710579824216204
91,0.99681818181818183
92,0.86764790764790767
93,0.9953282828282829
94,0.9714985994397759
95,0.96388528138528151
96,0.98529761904761903
97,0.87177938668580379
98,0.94970943198215929
99,0.90798422537058909
100,0.72443247409156497
101,0.98304112554112544
102,0.935390997890998
103,0.66402564607110037
104,0.96297996195723445
105,0.9761507936507936
106,0.93528860028860028
107,0.89246933621933622
108,0.98704545454545467
109,0.91017894253540177
110,0.97712121212121195
111,0.96787337662337658
112,0.98558802308802296
113,0.99844155844155835
114,0.99253787878787869
115,0.88759182736455422
116,0.98870129870129875
117,0.98748376623376621
118,0.95875901875901892
119,0.95839236521054705
120,0.84020579168306431
121,0.98834415584415591
122,0.98446969696969699
123,0.80093581923127377
124,0.76444452643316274
125,0.75038829857011691
126,0.92680569430569437
127,0.97723484848484843
128,0.94453889544798675
129,0.91763150990423725
130,0.99072871572871579
131,0.71660533910533941
132,0.98097402597402583
133,0.99303030303030315
134,0.96574822904368351
135,0.99303030303030304
136,0.64868572084481213
137,0.97411255411255393
138,0.9546861471861473
139,0.9804689754689756
140,0.96765151515151515
141,0.9840025252525253
142,0.92232142857142863
143,0.84585317460317511
144,0.92415207267480015
145,0.97477994227994236
146,0.95959907516725684
147,0.9369746162927981
148,0.93841450216450228
149,0.96204545454545443
150,0.98167207792207789
151,1.0
152,0.99810606060606055
153,0.97071879509379499
154,0.98000541125541141
155,0.95998917748917734
156,0.99768398268398262
157,0.77510314180768747
158,0.99147727272727271
159,0.9366522366522364
160,1.0
161,0.95282245532245535
162,1.0
163,0.98965367965367967
164,0.9937409812409812
165,0.79073724255542455
166,0.83698945625081989
167,0.95765151515151525
168,0.99404761904761896
169,0.99554861804861805
170,0.98989898989898983
171,0.96237258953168048
172,0.92512429489702219
173,0.97817099567099564
174,0.92851256067165167
175,0.94220188902007085
