Id,Action
1,0.98835460807272124
2,0.98092231121867213
3,0.99682800643974268
4,0.98917117289122125
5,0.99574550213614577
6,0.99524798603832765
7,0.9948817639224421
8,0.99843988257659422
9,0.98779510792110803
10,0.98516545480018602
11,0.96828753270694257
12,0.99515044993280888
13,0.94822407991544133
14,0.98559499065637179
15,0.99500129706494655
16,0.96965502800123982
17,0.98417348659154602
18,0.98608492294053396
19,0.99439474752599488
20,0.99320654850877488
21,0.99808411783557982
22,0.99694734173735611
23,0.99164607140761885
24,0.99119078704734775
25,0.9941192186221155
26,0.96523958721667413
27,0.99766707238942032
28,0.9796274865526079
29,0.9959637223168567
30,0.97078949327230213
31,0.9789111100012986
32,0.99677505294240798
33,0.98895414057002007
34,0.99173653320619803
35,0.99584858258310538
36,0.99813194296841512
37,0.99206537841658893
38,0.9978837625285536
39,0.97171105769794508
40,0.96880197433872195
41,0.97367517277898807
42,0.97890895402028777
43,0.9981811374790478
44,0.98739652116972265
45,0.99193787129354627
46,0.98647917822447007
47,0.99540916814426883
48,0.99724183588651916
49,0.99959657979139893
50,0.99556066783353137
51,0.9867748353300787
52,0.99672716778134018
53,0.98850190421813211
54,0.99560863077289241
55,0.98960534397382371
56,0.9967544790742997
57,0.98654102395691412
58,0.9880831684374014
59,0.99220884961737144
60,0.97779017415782821
61,0.99450155554989816
62,0.99851057427929091
63,0.9846842137157904
64,0.9895555329365251
65,0.99717565570487121
66,0.97350571459286606
67,0.99409674789627644
68,0.99463341989395282
69,0.97318191481454464
70,0.12119207089376643
71,0.9877696723697561
72,0.95849794117141029
73,0.99672936677703139
74,0.99815422027695788
75,0.99753607135719313
76,0.9975289758326823
77,0.99581756196861759
78,0.95322785173150781
79,0.48713231755996422
80,0.99379689271238203
81,0.99790592410679413
82,0.96730178146548651
83,0.99535668365236873
84,0.97506032961161371
85,0.99586917962883781
86,0.97840691442849703
87,0.96573476501849287
88,0.98930188827796883
89,0.98812241497175513
90,0.89030801995853304
91,0.91146643779471381
92,0.52816454334238661
93,0.99618900473793515
94,0.97598459350875799
95,0.98920724347310429
96,0.97438449479954736
97,0.41246007772216736
98,0.97405345917947361
99,0.99263651360202132
100,0.99579860333824943
101,0.97298929684029223
102,0.31633053859002719
103,0.9930915098916866
104,0.99368891515819968
105,0.9645141360319387
106,0.99591212660274675
107,0.99124118879815393
108,0.98653689336509509
109,0.99392430215167538
110,0.98928645610063282
111,0.59095296582489409
112,0.99019491637664236
113,0.96048827723787722
114,0.99639074221608659
115,0.97660740818125147
116,0.99853822728813701
117,0.99584404320234099
118,0.99347378354477522
119,0.99817478989303221
120,0.99801470340821297
121,0.99666955987596806
122,0.99611640540935109
123,0.99562873172789024
124,0.98982231305609447
125,0.99142335794503267
126,0.97838022718085627
127,0.95958134938091
128,0.98955350506826423
129,0.9801548583172629
130,0.97649282294838857
131,0.99540729488009305
132,0.99539118582141828
133,0.99086674992366564
134,0.99223181728640819
135,0.99107451313847739
136,0.98520805355874397
137,0.99594117704815566
138,0.99190884801670121
139,0.9757021654480128
140,0.98950409527351224
141,0.99728428936274283
142,0.99802225318173832
143,0.99773186968389704
144,0.99377312868964018
145,0.99423206471187076
146,0.97601075504010459
147,0.98302709695321866
148,0.98422037670124929
149,0.98890854915602477
150,0.99015134302851437
151,0.98534584412111526
152,0.11283033144090118
153,0.991582066827848
154,0.96135225037756367
155,0.98932134353563916
156,0.94069517652110668
157,0.99385969766462934
158,0.99500632177414938
159,0.97794808677025546
160,0.9850838858815657
161,0.90206775443978826
162,0.99568545729264124
163,0.9903520114804516
164,0.96868120943671043
165,0.99259212744919245
166,0.99020585315413234
167,0.9801956466111057
168,0.96487216820046484
169,0.99757805378458575
170,0.99713038212774707
171,0.97713809362064807
